fight_date,fighter_red,fighter_blue,winner,red_age,blue_age,red_height_cm,blue_height_cm,red_reach_cm,blue_reach_cm,red_wins,blue_wins,red_losses,blue_losses,red_sig_str_acc,blue_sig_str_acc,red_takedown_acc,blue_takedown_acc,red_stance,blue_stance,target_red_win,age_diff,age_sum,height_cm_diff,height_cm_sum,reach_cm_diff,reach_cm_sum,wins_diff,wins_sum,losses_diff,losses_sum,sig_str_acc_diff,sig_str_acc_sum,takedown_acc_diff,takedown_acc_sum,red_win_rate,blue_win_rate,win_rate_diff,same_stance,red_stance_Open Stance,red_stance_Orthodox,red_stance_Sideways,red_stance_Southpaw,red_stance_Switch,red_stance_Unknown,blue_stance_Open Stance,blue_stance_Orthodox,blue_stance_Sideways,blue_stance_Southpaw,blue_stance_Switch,blue_stance_Unknown,fight_month,fight_year
2018-05-27,Neil Magny,Craig White,red,30.81,27.9,190.5,187.96,203.2,193.04,30,14,14,9,0.46,0.4,0.39,0.0,Orthodox,Orthodox,1,2.91,58.709999999999994,2.539999999999992,378.46000000000004,10.159999999999997,396.24,16,44,5,23,0.06,0.8600000000000001,0.39,0.39,0.6666666666666666,0.5833333333333334,0.08333333333333326,1,0,1,0,0,0,0,0,1,0,0,0,0,5,2018
2018-05-27,Eric Spicely,Darren Stewart,blue,31.66,27.41,185.42,182.88,185.42,187.96,12,12,6,8,0.45,0.45,0.2,0.45,Orthodox,Orthodox,0,4.25,59.07,2.539999999999992,368.29999999999995,-2.5400000000000205,373.38,0,24,-2,14,0.0,0.9,-0.25,0.65,0.631578947368421,0.5714285714285714,0.06015037593984962,1,0,1,0,0,0,0,0,1,0,0,0,0,5,2018
2018-05-27,Daniel Kelly,Tom Breese,blue,40.57,26.67,182.88,190.5,177.8,185.42,13,12,4,3,0.38,0.5,0.34,0.0,Southpaw,Southpaw,0,13.899999999999999,67.24000000000001,-7.6200000000000045,373.38,-7.619999999999976,363.22,1,25,1,7,-0.12,0.88,0.34,0.34,0.7222222222222222,0.75,-0.02777777777777779,1,0,0,0,1,0,0,0,0,0,1,0,0,5,2018
2018-05-27,Lina Lansberg,Gina Mazany,red,36.21,29.77,170.18,167.64,165.1,172.72,10,7,8,6,0.55,0.5,0.27,0.52,Orthodox,Southpaw,1,6.440000000000001,65.98,2.5400000000000205,337.82,-7.6200000000000045,337.82,3,17,2,14,0.050000000000000044,1.05,-0.25,0.79,0.5263157894736842,0.5,0.02631578947368418,0,0,1,0,0,0,0,0,0,0,1,0,0,5,2018
2018-05-27,Brad Scott,Carlo Pedersoli Jr.,blue,28.92,24.97,185.42,180.34,193.04,190.5,11,11,6,3,0.41,0.37,0.15,0.44,Orthodox,Southpaw,0,3.950000000000003,53.89,5.079999999999984,365.76,2.539999999999992,383.53999999999996,0,22,3,9,0.03999999999999998,0.78,-0.29000000000000004,0.59,0.6111111111111112,0.7333333333333333,-0.12222222222222212,0,0,1,0,0,0,0,0,0,0,1,0,0,5,2018
2018-05-27,Gillian Robertson,Molly McCann,red,23.03,28.06,165.1,162.56,160.02,157.48,16,14,8,8,0.48,0.49,0.4,0.36,Orthodox,Orthodox,1,-5.029999999999998,51.09,2.539999999999992,327.65999999999997,2.5400000000000205,317.5,2,30,0,16,-0.010000000000000009,0.97,0.040000000000000036,0.76,0.64,0.6086956521739131,0.03130434782608693,1,0,1,0,0,0,0,0,1,0,0,0,0,5,2018
2018-05-27,Elias Theodorou,Trevor Smith,red,29.99,37.39,185.42,190.5,190.5,190.5,16,15,3,10,0.42,0.55,0.28,0.32,Orthodox,Orthodox,1,-7.400000000000002,67.38,-5.0800000000000125,375.91999999999996,0.0,381.0,1,31,-7,13,-0.13000000000000006,0.97,-0.03999999999999998,0.6000000000000001,0.8,0.5769230769230769,0.22307692307692317,1,0,1,0,0,0,0,0,1,0,0,0,0,5,2018
2018-06-01,Jimmie Rivera,Marlon Moraes,blue,28.92,30.1,162.56,167.64,172.72,170.18,23,23,5,10,0.4,0.4,0.27,0.41,Orthodox,Orthodox,0,-1.1799999999999997,59.02,-5.079999999999984,330.2,2.539999999999992,342.9,0,46,-5,15,0.0,0.8,-0.13999999999999996,0.6799999999999999,0.7931034482758621,0.6764705882352942,0.11663286004056794,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-01,Gregor Gillespie,Vinc Pichel,red,31.55,35.52,170.18,177.8,180.34,182.88,14,14,1,5,0.52,0.46,0.48,0.51,Orthodox,Orthodox,1,-3.9700000000000024,67.07000000000001,-7.6200000000000045,347.98,-2.539999999999992,363.22,0,28,-4,6,0.06,0.98,-0.030000000000000027,0.99,0.875,0.7,0.17500000000000004,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-01,Walt Harris,Daniel Spitz,red,34.98,27.84,195.58,200.66,195.58,208.28,13,6,10,3,0.39,0.35,0.28,0.66,Southpaw,Orthodox,1,7.139999999999997,62.81999999999999,-5.079999999999984,396.24,-12.699999999999989,403.86,7,19,7,13,0.040000000000000036,0.74,-0.38,0.9400000000000001,0.5416666666666666,0.6,-0.05833333333333335,0,0,0,0,1,0,0,0,1,0,0,0,0,6,2018
2018-06-01,Jake Ellenberger,Ben Saunders,blue,33.18,35.13,175.26,187.96,180.34,195.58,31,22,15,13,0.39,0.5,0.47,0.4,Orthodox,Orthodox,0,-1.9500000000000028,68.31,-12.700000000000017,363.22,-15.240000000000009,375.92,9,53,2,28,-0.10999999999999999,0.89,0.06999999999999995,0.87,0.6595744680851063,0.6111111111111112,0.048463356973995175,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-01,Julio Arce,Daniel Teymur,red,28.59,30.32,170.18,165.1,177.8,175.26,19,7,6,4,0.36,0.46,0.28,0.18,Southpaw,Orthodox,1,-1.7300000000000004,58.91,5.0800000000000125,335.28,2.5400000000000205,353.06,12,26,2,10,-0.10000000000000003,0.8200000000000001,0.10000000000000003,0.46,0.7307692307692307,0.5833333333333334,0.14743589743589736,0,0,0,0,1,0,0,0,1,0,0,0,0,6,2018
2018-06-01,Johnny Eduardo,Nathaniel Wood,blue,39.83,25.07,170.18,167.64,180.34,175.26,28,21,13,6,0.39,0.51,0.2,0.48,Orthodox,Orthodox,0,14.759999999999998,64.9,2.5400000000000205,337.82,5.0800000000000125,355.6,7,49,7,19,-0.12,0.9,-0.27999999999999997,0.6799999999999999,0.6666666666666666,0.75,-0.08333333333333337,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-01,Nik Lentz,David Teymur,blue,33.8,29.08,172.72,175.26,172.72,185.42,30,8,12,2,0.47,0.43,0.32,0.33,Orthodox,Southpaw,0,4.719999999999999,62.879999999999995,-2.539999999999992,347.98,-12.699999999999989,358.14,22,38,10,14,0.03999999999999998,0.8999999999999999,-0.010000000000000009,0.65,0.6976744186046512,0.7272727272727273,-0.029598308668076112,0,0,1,0,0,0,0,0,0,0,1,0,0,6,2018
2018-06-01,Sijara Eubanks,Lauren Murphy,red,33.1,34.85,162.56,165.1,170.18,170.18,8,16,7,7,0.43,0.38,0.44,0.24,Orthodox,Orthodox,1,-1.75,67.95,-2.539999999999992,327.65999999999997,0.0,340.36,-8,24,0,14,0.04999999999999999,0.81,0.2,0.6799999999999999,0.5,0.6666666666666666,-0.16666666666666663,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-01,Belal Muhammad,Chance Rencountre,red,29.89,31.42,180.34,187.96,182.88,190.5,24,14,4,4,0.43,0.2,0.38,0.26,Orthodox,Southpaw,1,-1.5300000000000011,61.31,-7.6200000000000045,368.3,-7.6200000000000045,373.38,10,38,0,8,0.22999999999999998,0.63,0.12,0.64,0.8275862068965517,0.7368421052631579,0.09074410163339386,0,0,1,0,0,0,0,0,0,0,1,0,0,6,2018
2018-06-01,Jarred Brooks,Jose Torres,blue,25.08,25.83,160.02,162.56,157.48,165.1,13,8,2,1,0.46,0.36,0.57,0.33,Switch,Orthodox,0,-0.75,50.91,-2.539999999999992,322.58000000000004,-7.6200000000000045,322.58,5,21,1,3,0.10000000000000003,0.8200000000000001,0.23999999999999994,0.8999999999999999,0.8125,0.8,0.012499999999999956,0,0,0,0,0,1,0,0,1,0,0,0,0,6,2018
2018-06-01,Desmond Green,Gleison Tibau,red,28.64,34.65,177.8,177.8,185.42,180.34,23,33,8,14,0.46,0.31,0.5,0.53,Southpaw,Southpaw,1,-6.009999999999998,63.29,0.0,355.6,5.079999999999984,365.76,-10,56,-6,22,0.15000000000000002,0.77,-0.030000000000000027,1.03,0.71875,0.6875,0.03125,1,0,0,0,1,0,0,0,0,0,1,0,0,6,2018
2018-06-01,Gian Villante,Sam Alvey,blue,32.79,32.07,190.5,187.96,193.04,190.5,17,33,14,18,0.44,0.44,0.23,0.14,Orthodox,Southpaw,0,0.7199999999999989,64.86,2.539999999999992,378.46000000000004,2.539999999999992,383.53999999999996,-16,50,-4,32,0.0,0.88,0.09,0.37,0.53125,0.6346153846153846,-0.10336538461538458,0,0,1,0,0,0,0,0,0,0,1,0,0,6,2018
2018-06-09,Robert Whittaker,Yoel Romero,red,27.47,41.11,182.88,182.88,185.42,185.42,27,13,9,5,0.43,0.49,0.38,0.3,Orthodox,Southpaw,1,-13.64,68.58,0.0,365.76,0.0,370.84,14,40,4,14,-0.06,0.9199999999999999,0.08000000000000002,0.6799999999999999,0.7297297297297297,0.6842105263157895,0.045519203413940224,0,0,1,0,0,0,0,0,0,0,1,0,0,6,2018
2018-06-09,Holly Holm,Megan Anderson,red,36.64,28.32,172.72,182.88,175.26,182.88,15,11,7,5,0.4,0.46,0.3,0.25,Southpaw,Orthodox,1,8.32,64.96000000000001,-10.159999999999997,355.6,-7.6200000000000045,358.14,4,26,2,12,-0.06,0.8600000000000001,0.04999999999999999,0.55,0.6521739130434783,0.6470588235294118,0.005115089514066473,0,0,0,0,1,0,0,0,1,0,0,0,0,6,2018
2018-06-09,Rafael Dos Anjos,Colby Covington,blue,33.62,30.29,172.72,180.34,177.8,182.88,32,17,17,5,0.47,0.38,0.35,0.42,Southpaw,Orthodox,0,3.3299999999999983,63.91,-7.6200000000000045,353.06,-5.079999999999984,360.68,15,49,12,22,0.08999999999999997,0.85,-0.07,0.77,0.64,0.7391304347826086,-0.09913043478260863,0,0,0,0,1,0,0,0,1,0,0,0,0,6,2018
2018-06-09,Andrei Arlovski,Tai Tuivasa,blue,39.34,25.23,190.5,187.96,195.58,190.5,34,15,24,8,0.45,0.46,0.35,0.0,Orthodox,Southpaw,0,14.110000000000003,64.57000000000001,2.539999999999992,378.46000000000004,5.0800000000000125,386.08000000000004,19,49,16,32,-0.010000000000000009,0.91,0.35,0.35,0.576271186440678,0.625,-0.048728813559322015,0,0,1,0,0,0,0,0,0,0,1,0,0,6,2018
2018-06-09,Alistair Overeem,Curtis Blaydes,blue,38.06,27.3,193.04,193.04,203.2,203.2,47,19,19,5,0.64,0.5,0.55,0.48,Orthodox,Orthodox,0,10.760000000000002,65.36,0.0,386.08,0.0,406.4,28,66,14,24,0.14,1.1400000000000001,0.07000000000000006,1.03,0.7014925373134329,0.76,-0.05850746268656715,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-09,Clay Guida,Charles Oliveira,blue,36.5,28.64,170.18,177.8,177.8,187.96,38,35,22,11,0.33,0.55,0.35,0.39,Orthodox,Orthodox,0,7.859999999999999,65.14,-7.6200000000000045,347.98,-10.159999999999997,365.76,3,73,11,33,-0.22000000000000003,0.8800000000000001,-0.040000000000000036,0.74,0.6229508196721312,0.7446808510638298,-0.12173003139169858,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-09,Rashad Coulter,Chris de la Rocha,blue,36.53,39.07,180.34,190.5,193.04,203.2,9,5,4,3,0.56,0.45,0.0,0.3,Orthodox,Orthodox,0,-2.539999999999999,75.6,-10.159999999999997,370.84000000000003,-10.159999999999997,396.24,4,14,1,7,0.11000000000000004,1.01,-0.3,0.3,0.6428571428571429,0.5555555555555556,0.08730158730158732,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-09,Ricardo Lamas,Mirsad Bektic,blue,36.05,27.31,172.72,172.72,180.34,177.8,20,13,8,4,0.47,0.41,0.33,0.52,Orthodox,Orthodox,0,8.739999999999998,63.36,0.0,345.44,2.539999999999992,358.14,7,33,4,12,0.06,0.8799999999999999,-0.19,0.8500000000000001,0.6896551724137931,0.7222222222222222,-0.03256704980842906,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-09,Joseph Benavidez,Sergio Pettis,blue,33.86,24.81,162.56,167.64,165.1,175.26,28,18,8,5,0.34,0.37,0.3,0.4,Southpaw,Orthodox,0,9.05,58.67,-5.079999999999984,330.2,-10.159999999999997,340.36,10,46,3,13,-0.02999999999999997,0.71,-0.10000000000000003,0.7,0.7567567567567568,0.75,0.006756756756756799,0,0,0,0,1,0,0,0,1,0,0,0,0,6,2018
2018-06-09,Rashad Evans,Anthony Smith,blue,38.7,29.87,182.88,193.04,190.5,193.04,19,38,8,22,0.37,0.49,0.44,0.22,Orthodox,Orthodox,0,8.830000000000002,68.57000000000001,-10.159999999999997,375.91999999999996,-2.539999999999992,383.53999999999996,-19,57,-14,30,-0.12,0.86,0.22,0.66,0.6785714285714286,0.6229508196721312,0.05562060889929743,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-09,Mike Santiago,Dan Ige,blue,28.87,26.84,177.8,170.18,175.26,180.34,19,19,12,10,0.49,0.45,0.5,0.25,Orthodox,Orthodox,0,2.030000000000001,55.71,7.6200000000000045,347.98,-5.0800000000000125,355.6,0,38,2,22,0.03999999999999998,0.94,0.25,0.75,0.59375,0.6333333333333333,-0.039583333333333304,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-09,Claudia Gadelha,Carla Esparza,red,29.5,30.66,162.56,154.94,160.02,160.02,18,20,5,8,0.41,0.39,0.42,0.36,Orthodox,Orthodox,1,-1.1600000000000001,60.16,7.6200000000000045,317.5,0.0,320.04,-2,38,-3,13,0.019999999999999962,0.8,0.06,0.78,0.75,0.6896551724137931,0.06034482758620685,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-23,Ovince Saint Preux,Tyson Pedro,red,35.21,26.77,190.5,190.5,203.2,200.66,27,10,18,5,0.47,0.59,0.36,0.3,Southpaw,Orthodox,1,8.440000000000001,61.980000000000004,0.0,381.0,2.539999999999992,403.86,17,37,13,23,-0.12,1.06,0.06,0.6599999999999999,0.5869565217391305,0.625,-0.03804347826086951,0,0,0,0,1,0,0,0,1,0,0,0,0,6,2018
2018-06-23,Donald Cerrone,Leon Edwards,blue,35.24,26.83,185.42,187.96,185.42,187.96,36,22,17,5,0.46,0.54,0.33,0.36,Orthodox,Southpaw,0,8.410000000000004,62.07,-2.5400000000000205,373.38,-2.5400000000000205,373.38,14,58,12,22,-0.08000000000000002,1.0,-0.02999999999999997,0.69,0.6666666666666666,0.7857142857142857,-0.11904761904761907,0,0,1,0,0,0,0,0,0,0,1,0,0,6,2018
2018-06-23,Li Jingliang,Daichi Abe,red,30.26,26.57,182.88,180.34,180.34,180.34,19,6,9,2,0.42,0.33,0.41,0.5,Orthodox,Orthodox,1,3.6900000000000013,56.83,2.539999999999992,363.22,0.0,360.68,13,25,7,11,0.08999999999999997,0.75,-0.09000000000000002,0.9099999999999999,0.6551724137931034,0.6666666666666666,-0.011494252873563204,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-23,Teruto Ishihara,Petr Yan,blue,26.92,25.36,170.18,170.18,175.26,170.18,10,19,7,5,0.44,0.54,0.16,0.48,Southpaw,Switch,0,1.5600000000000023,52.28,0.0,340.36,5.079999999999984,345.44,-9,29,2,12,-0.10000000000000003,0.98,-0.31999999999999995,0.64,0.5555555555555556,0.76,-0.20444444444444443,0,0,0,0,1,0,0,0,0,0,0,1,0,6,2018
2018-06-23,Jessica-Rose Clark,Jessica Eye,blue,30.57,31.91,165.1,167.64,162.56,167.64,11,15,9,11,0.51,0.37,0.42,0.4,Orthodox,Orthodox,0,-1.3399999999999999,62.480000000000004,-2.539999999999992,332.74,-5.079999999999984,330.2,-4,26,-2,20,0.14,0.88,0.019999999999999962,0.8200000000000001,0.5238095238095238,0.5555555555555556,-0.031746031746031744,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-23,Felipe Arantes,Song Yadong,blue,30.37,20.56,172.72,172.72,185.42,170.18,18,22,10,8,0.45,0.43,0.47,0.38,Orthodox,Orthodox,0,9.810000000000002,50.93,0.0,345.44,15.23999999999998,355.6,-4,40,2,18,0.020000000000000018,0.88,0.08999999999999997,0.85,0.6206896551724138,0.7096774193548387,-0.08898776418242493,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-23,Rolando Dy,Shane Young,blue,27.87,24.9,172.72,172.72,175.26,182.88,9,13,7,8,0.37,0.4,0.2,0.18,Orthodox,Orthodox,0,2.9700000000000024,52.769999999999996,0.0,345.44,-7.6200000000000045,358.14,-4,22,-1,15,-0.030000000000000027,0.77,0.020000000000000018,0.38,0.5294117647058824,0.5909090909090909,-0.06149732620320858,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-23,Shinsho Anzai,Jake Matthews,blue,32.56,23.84,170.18,180.34,177.8,185.42,10,22,3,7,0.58,0.43,0.16,0.42,Orthodox,Orthodox,0,8.720000000000002,56.400000000000006,-10.159999999999997,350.52,-7.619999999999976,363.22,-12,32,-4,10,0.14999999999999997,1.01,-0.26,0.58,0.7142857142857143,0.7333333333333333,-0.01904761904761898,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-23,Matt Schnell,Naoki Inoue,red,28.44,21.02,172.72,175.26,177.8,180.34,17,11,9,1,0.4,0.35,0.4,0.0,Orthodox,Orthodox,1,7.420000000000002,49.46,-2.539999999999992,347.98,-2.539999999999992,358.14,6,28,8,10,0.050000000000000044,0.75,0.4,0.4,0.6296296296296297,0.8461538461538461,-0.2165242165242165,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-23,Viviane Pereira,Yan Xiaonan,blue,24.82,29.02,154.94,165.1,160.02,160.02,13,19,2,5,0.3,0.45,1.0,0.73,Orthodox,Orthodox,0,-4.199999999999999,53.84,-10.159999999999997,320.03999999999996,0.0,320.04,-6,32,-3,7,-0.15000000000000002,0.75,0.27,1.73,0.8125,0.76,0.05249999999999999,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-23,Jenel Lausa,Yuta Sasaki,blue,29.89,28.71,165.1,177.8,172.72,180.34,7,21,5,6,0.42,0.41,0.66,0.43,Orthodox,Southpaw,0,1.1799999999999997,58.6,-12.700000000000017,342.9,-7.6200000000000045,353.06,-14,28,-1,11,0.010000000000000009,0.83,0.23000000000000004,1.09,0.5384615384615384,0.75,-0.21153846153846156,0,0,1,0,0,0,0,0,0,0,1,0,0,6,2018
2018-06-23,Ji Yeon Kim,Melinda Fabian,red,28.68,31.0,170.18,167.64,182.88,167.64,9,4,7,4,0.36,0.41,0.0,0.0,Orthodox,Orthodox,1,-2.3200000000000003,59.68,2.5400000000000205,337.82,15.240000000000009,350.52,5,13,3,11,-0.04999999999999999,0.77,0.0,0.0,0.5294117647058824,0.4444444444444444,0.08496732026143794,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-06-23,Song Kenan,Hector Aldana,red,28.29,29.85,182.88,180.34,180.34,182.88,22,4,9,3,0.46,0.38,0.3,1.0,Orthodox,Orthodox,1,-1.5600000000000023,58.14,2.539999999999992,363.22,-2.539999999999992,363.22,18,26,6,12,0.08000000000000002,0.8400000000000001,-0.7,1.3,0.6875,0.5,0.1875,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2018
2018-07-06,Jay Cucciniello,Brad Katona,blue,31.95,26.55,170.18,167.64,,162.56,8,16,1,5,0.21,0.52,0.0,0.34,Orthodox,Orthodox,0,5.399999999999999,58.5,2.5400000000000205,337.82,,,-8,24,-4,6,-0.31000000000000005,0.73,-0.34,0.34,0.8,0.7272727272727273,0.07272727272727275,1,0,1,0,0,0,0,0,1,0,0,0,0,7,2018
2018-07-06,Brad Tavares,Israel Adesanya,blue,30.54,28.96,185.42,193.04,187.96,203.2,21,24,12,5,0.43,0.48,0.26,0.11,Orthodox,Switch,0,1.5799999999999983,59.5,-7.6200000000000045,378.46,-15.23999999999998,391.15999999999997,-3,45,7,17,-0.04999999999999999,0.9099999999999999,0.15000000000000002,0.37,0.6176470588235294,0.8,-0.1823529411764706,0,0,1,0,0,0,0,0,0,0,0,1,0,7,2018
2018-07-06,Michael Trizano,Joe Giannetti,red,26.51,23.0,180.34,182.88,180.34,187.96,11,6,3,1,0.53,0.38,0.66,0.16,Orthodox,Southpaw,1,3.5100000000000016,49.510000000000005,-2.539999999999992,363.22,-7.6200000000000045,368.3,5,17,2,4,0.15000000000000002,0.91,0.5,0.8200000000000001,0.7333333333333333,0.75,-0.01666666666666672,0,0,1,0,0,0,0,0,0,0,1,0,0,7,2018
2018-07-06,Alex Caceres,Martin Bravo,red,30.04,24.79,177.8,172.72,185.42,180.34,21,11,15,3,0.49,0.39,0.68,0.35,Southpaw,Southpaw,1,5.25,54.83,5.0800000000000125,350.52,5.079999999999984,365.76,10,32,12,18,0.09999999999999998,0.88,0.33000000000000007,1.03,0.5675675675675675,0.7333333333333333,-0.16576576576576574,1,0,0,0,1,0,0,0,0,0,1,0,0,7,2018
2018-07-06,Roxanne Modafferi,Barb Honchak,red,35.78,38.85,170.18,162.56,175.26,165.1,25,10,21,4,0.3,0.3,0.23,0.0,Orthodox,Orthodox,1,-3.0700000000000003,74.63,7.6200000000000045,332.74,10.159999999999997,340.36,15,35,17,25,0.0,0.6,0.23,0.23,0.5319148936170213,0.6666666666666666,-0.13475177304964536,1,0,1,0,0,0,0,0,1,0,0,0,0,7,2018
2018-07-06,Montana De La Rosa,Rachael Ostovich,red,23.39,27.36,170.18,160.02,172.72,157.48,13,4,9,6,0.37,0.43,0.33,0.83,Orthodox,Orthodox,1,-3.969999999999999,50.75,10.159999999999997,330.20000000000005,15.240000000000009,330.2,9,17,3,15,-0.06,0.8,-0.49999999999999994,1.16,0.5652173913043478,0.36363636363636365,0.20158102766798414,1,0,1,0,0,0,0,0,1,0,0,0,0,7,2018
2018-07-06,Matt Bessette,Steven Peterson,blue,33.52,28.1,177.8,177.8,177.8,177.8,22,19,9,11,0.41,0.4,0.28,0.26,Orthodox,Orthodox,0,5.420000000000002,61.620000000000005,0.0,355.6,0.0,355.6,3,41,-2,20,0.009999999999999953,0.81,0.020000000000000018,0.54,0.6875,0.6129032258064516,0.07459677419354838,1,0,1,0,0,0,0,0,1,0,0,0,0,7,2018
2018-07-06,Gerald Meerschaert,Oskar Piechota,red,30.55,28.45,185.42,182.88,195.58,193.04,37,11,20,3,0.45,0.52,0.3,0.4,Southpaw,Southpaw,1,2.1000000000000014,59.0,2.539999999999992,368.29999999999995,2.5400000000000205,388.62,26,48,17,23,-0.07,0.97,-0.10000000000000003,0.7,0.6379310344827587,0.7333333333333333,-0.09540229885057461,1,0,0,0,1,0,0,0,0,0,1,0,0,7,2018
2018-07-06,Tyler Diamond,Bryce Mitchell,blue,27.3,23.75,170.18,177.8,175.26,177.8,9,18,1,4,0.47,0.59,0.75,0.36,Orthodox,Southpaw,0,3.5500000000000007,51.05,-7.6200000000000045,347.98,-2.5400000000000205,353.06,-9,27,-3,5,-0.12,1.06,0.39,1.1099999999999999,0.8181818181818182,0.782608695652174,0.035573122529644285,0,0,1,0,0,0,0,0,0,0,1,0,0,7,2018
2018-07-06,Alessio Di Chirico,Julian Marquez,red,28.56,28.16,182.88,187.96,187.96,182.88,13,9,7,6,0.39,0.45,0.39,0.0,Orthodox,Orthodox,1,0.3999999999999986,56.72,-5.0800000000000125,370.84000000000003,5.0800000000000125,370.84000000000003,4,22,1,13,-0.06,0.8400000000000001,0.39,0.39,0.6190476190476191,0.5625,0.05654761904761907,1,0,1,0,0,0,0,0,1,0,0,0,0,7,2018
2018-07-06,John Gunther,Allan Zuniga,red,32.61,26.25,175.26,170.18,182.88,177.8,5,13,1,1,0.37,0.52,0.42,0.0,Orthodox,Orthodox,1,6.359999999999999,58.86,5.079999999999984,345.44,5.079999999999984,360.68,-8,18,0,2,-0.15000000000000002,0.89,0.42,0.42,0.7142857142857143,0.8666666666666667,-0.1523809523809524,1,0,1,0,0,0,0,0,1,0,0,0,0,7,2018
2018-07-06,Luis Pena,Richie Smullen,red,25.0,26.89,190.5,175.26,190.5,172.72,9,3,3,1,0.46,0.77,0.33,0.66,Southpaw,Orthodox,1,-1.8900000000000006,51.89,15.240000000000009,365.76,17.78,363.22,6,12,2,4,-0.31,1.23,-0.33,0.99,0.6923076923076923,0.6,0.09230769230769231,0,0,0,0,1,0,0,0,1,0,0,0,0,7,2018
2018-07-07,Jamie Moyle,Emily Whitmire,blue,29.31,27.12,154.94,165.1,165.1,160.02,4,4,3,5,0.51,0.31,0.21,0.66,Orthodox,Orthodox,0,2.1899999999999977,56.43,-10.159999999999997,320.03999999999996,5.079999999999984,325.12,0,8,-2,8,0.2,0.8200000000000001,-0.45000000000000007,0.87,0.5,0.4,0.09999999999999998,1,0,1,0,0,0,0,0,1,0,0,0,0,7,2018
2018-07-07,Stipe Miocic,Daniel Cormier,blue,35.88,39.3,193.04,180.34,203.2,182.88,20,22,5,3,0.52,0.52,0.34,0.44,Orthodox,Orthodox,0,-3.4199999999999946,75.18,12.699999999999989,373.38,20.319999999999993,386.08,-2,42,2,8,0.0,1.04,-0.09999999999999998,0.78,0.7692307692307693,0.8461538461538461,-0.07692307692307687,1,0,1,0,0,0,0,0,1,0,0,0,0,7,2018
2018-07-07,Michael Chiesa,Anthony Pettis,blue,30.58,31.44,185.42,177.8,190.5,182.88,19,24,7,10,0.4,0.47,0.47,0.5,Southpaw,Orthodox,0,-0.860000000000003,62.019999999999996,7.619999999999976,363.22,7.6200000000000045,373.38,-5,43,-3,17,-0.06999999999999995,0.87,-0.030000000000000027,0.97,0.7037037037037037,0.6857142857142857,0.017989417989418,0,0,0,0,1,0,0,0,1,0,0,0,0,7,2018
2018-07-07,Gokhan Saki,Khalil Rountree Jr.,blue,34.72,28.36,182.88,185.42,185.42,193.04,1,15,2,6,0.58,0.4,0.0,0.0,Orthodox,Southpaw,0,6.359999999999999,63.08,-2.539999999999992,368.29999999999995,-7.6200000000000045,378.46,-14,16,-4,8,0.17999999999999994,0.98,0.0,0.0,0.25,0.6818181818181818,-0.43181818181818177,0,0,1,0,0,0,0,0,0,0,1,0,0,7,2018
2018-07-07,Paul Felder,Mike Perry,blue,34.2,26.81,180.34,177.8,177.8,180.34,17,14,6,8,0.44,0.47,0.28,0.4,Orthodox,Orthodox,0,7.390000000000004,61.010000000000005,2.539999999999992,358.14,-2.539999999999992,358.14,3,31,-2,14,-0.02999999999999997,0.9099999999999999,-0.12,0.68,0.7083333333333334,0.6086956521739131,0.09963768115942029,1,0,1,0,0,0,0,0,1,0,0,0,0,7,2018
2018-07-07,Francis Ngannou,Derrick Lewis,blue,31.84,33.41,193.04,190.5,210.82,200.66,17,29,3,12,0.41,0.5,0.62,0.26,Orthodox,Orthodox,0,-1.5699999999999967,65.25,2.539999999999992,383.53999999999996,10.159999999999997,411.48,-12,46,-9,15,-0.09000000000000002,0.9099999999999999,0.36,0.88,0.8095238095238095,0.6904761904761905,0.11904761904761907,1,0,1,0,0,0,0,0,1,0,0,0,0,7,2018
