fight_date,fighter_red,fighter_blue,winner,red_age,blue_age,red_height_cm,blue_height_cm,red_reach_cm,blue_reach_cm,red_wins,blue_wins,red_losses,blue_losses,red_sig_str_acc,blue_sig_str_acc,red_takedown_acc,blue_takedown_acc,red_stance,blue_stance
2023-02-11,Jamie Mullarkey,Francisco Prado,red,28.49,20.66,182.88,177.8,187.96,175.26,17,12,8,4,0.46,0.43,0.34,0.19,Orthodox,Orthodox
2023-02-11,Jack Jenkins,Don Shainis,red,29.27,32.41,170.18,167.64,172.72,170.18,13,12,4,5,0.61,0.5,0.64,0.25,Switch,Orthodox
2023-02-11,Loma Lookboonmee,Elise Reed,red,27.07,30.18,154.94,160.02,154.94,160.02,10,8,3,5,0.56,0.53,0.51,0.6,Orthodox,Orthodox
2023-02-11,Shane Young,Blake Bilder,blue,29.53,32.59,172.72,172.72,182.88,172.72,13,8,8,2,0.4,0.48,0.18,0.07,Orthodox,Switch
2023-02-04,Da Woon Jung,Devin Clark,blue,29.16,32.82,193.04,182.88,198.12,190.5,15,14,6,9,0.4,0.54,0.47,0.32,Orthodox,Orthodox
2023-02-04,Derrick Lewis,Serghei Spivac,blue,37.99,28.03,190.5,190.5,200.66,198.12,29,17,12,6,0.5,0.48,0.26,0.62,Orthodox,Orthodox
2023-02-11,Zubaira Tukhugov,Elves Brener,blue,32.07,25.37,172.72,177.8,172.72,182.88,20,16,6,6,0.39,0.47,0.39,0.16,Orthodox,Orthodox
2023-02-04,Marcin Tybura,Blagoy Ivanov,red,37.24,36.32,190.5,180.34,198.12,185.42,27,19,10,6,0.48,0.4,0.33,0.4,Orthodox,Southpaw
2023-02-04,Yusaku Kinoshita,Adam Fugitt,blue,22.46,34.06,182.88,185.42,180.34,195.58,6,10,3,5,0.5,0.46,0.0,0.25,Southpaw,Southpaw
2023-02-04,JeongYeong Lee,Yizha,red,27.23,26.07,177.8,170.18,185.42,180.34,11,26,3,5,0.49,0.45,0.66,0.3,Orthodox,Orthodox
2023-02-04,Jeka Saragih,Anshul Jubli,blue,28.09,28.06,172.72,182.88,175.26,175.26,14,7,5,2,0.5,0.46,0.8,0.18,Orthodox,Switch
2023-02-04,Toshiomi Kazama,Rinya Nakamura,blue,25.72,27.87,170.18,170.18,175.26,172.72,11,10,5,1,0.53,0.52,0.16,0.81,Orthodox,Southpaw
2023-02-04,JunYong Park,Denis Tiuliulin,red,31.94,34.72,177.8,185.42,185.42,195.58,19,10,6,10,0.5,0.41,0.42,0.42,Orthodox,Orthodox
2023-02-04,SeungGuk Choi,HyunSung Park,blue,26.11,27.25,167.64,170.18,162.56,167.64,7,10,3,1,0.42,0.46,0.27,0.33,Orthodox,Orthodox
2023-02-04,Tatsuro Taira,Jesus Aguilar,red,23.02,26.9,170.18,162.56,177.8,157.48,17,11,1,3,0.6,0.45,0.48,0.35,Orthodox,Orthodox
2023-01-14,Sean Strickland,Nassourdine Imavov,red,31.88,26.87,185.42,190.5,193.04,190.5,29,17,7,4,0.42,0.54,0.64,0.32,Orthodox,Orthodox
2023-01-14,Dan Ige,Damon Jackson,red,31.44,34.43,170.18,180.34,180.34,180.34,19,23,10,8,0.45,0.42,0.25,0.32,Orthodox,Switch
2023-01-14,Punahele Soriano,Roman Kopylov,blue,30.14,31.7,180.34,182.88,182.88,190.5,11,14,4,4,0.53,0.5,0.56,0.42,Southpaw,Southpaw
2023-01-14,Ketlen Vieira,Raquel Pennington,blue,31.39,34.36,172.72,170.18,172.72,170.18,15,16,4,10,0.41,0.49,0.43,0.27,Orthodox,Orthodox
2023-01-14,Claudio Ribeiro,Abdul Razak Alhassan,blue,30.49,37.43,185.42,177.8,195.58,185.42,11,12,5,7,0.51,0.49,0.5,0.33,Orthodox,Orthodox
2023-01-14,Javid Basharat,Mateus Mendonca,red,27.35,23.99,175.26,167.64,175.26,180.34,14,10,2,3,0.53,0.4,0.4,0.27,Orthodox,Orthodox
2023-01-14,Umar Nurmagomedov,Raoni Barcelos,red,27.03,35.71,172.72,170.18,175.26,170.18,18,20,1,5,0.57,0.52,0.39,0.33,Orthodox,Orthodox
2023-01-14,Allan Nascimento,Carlos Hernandez,red,31.34,29.22,172.72,172.72,175.26,170.18,21,10,6,5,0.6,0.45,0.24,0.21,Orthodox,Orthodox
2023-01-14,Charles Johnson,Jimmy Flick,red,32.01,32.35,175.26,170.18,177.8,172.72,18,17,7,9,0.49,0.5,0.2,0.33,Switch,Orthodox
2023-01-14,Mateusz Rebecki,Nick Fiore,red,30.2,25.1,170.18,177.8,167.64,182.88,20,6,3,2,0.46,0.46,0.65,0.45,Southpaw,Orthodox
2023-01-14,Dan Argueta,Nick Aguirre,red,29.42,27.0,170.18,175.26,172.72,187.96,9,7,3,2,0.43,0.33,0.35,0.2,Southpaw,Southpaw
2022-12-17,Jared Cannonier,Sean Strickland,red,38.75,31.8,180.34,185.42,195.58,193.04,18,29,9,7,0.49,0.42,0.4,0.64,Switch,Orthodox
2022-12-17,Arman Tsarukyan,Damir Ismagulov,red,26.18,31.87,170.18,177.8,182.88,187.96,22,24,3,3,0.48,0.42,0.37,0.28,Orthodox,Orthodox
2022-12-17,Alex Caceres,Julian Erosa,red,34.49,33.38,177.8,185.42,185.42,187.96,21,31,15,13,0.49,0.48,0.68,0.43,Southpaw,Southpaw
2022-12-17,Drew Dober,King Green,red,34.16,36.27,172.72,177.8,177.8,180.34,27,32,15,17,0.4,0.52,0.17,0.39,Southpaw,Orthodox
2022-12-17,Cody Brundage,Michal Oleksiejczuk,blue,28.59,27.82,182.88,182.88,182.88,187.96,11,21,7,9,0.51,0.51,0.46,0.43,Orthodox,Southpaw
2022-12-17,Amir Albazi,Alessandro Costa,red,29.14,26.89,165.1,162.56,172.72,170.18,17,14,2,4,0.34,0.47,0.32,0.12,Orthodox,Orthodox
2022-12-17,Jake Matthews,Matthew Semelsberger,blue,28.33,30.06,180.34,185.42,185.42,190.5,22,11,7,8,0.43,0.42,0.42,0.57,Orthodox,Switch
2022-12-17,Cheyanne Vlismas,Cory McKenna,blue,27.48,23.44,160.02,160.02,160.02,147.32,7,8,3,4,0.5,0.38,0.33,0.47,Switch,Orthodox
2022-12-17,Said Nurmagomedov,Saidyokub Kakhramonov,red,30.7,27.09,172.72,172.72,177.8,175.26,18,10,5,3,0.48,0.51,0.15,0.48,Orthodox,Orthodox
2022-12-17,Rafa Garcia,Maheshate,red,28.37,23.04,170.18,182.88,177.8,180.34,17,10,4,5,0.43,0.31,0.43,0.0,Orthodox,Orthodox
2022-12-17,David Dvorak,Manel Kape,blue,30.53,29.09,165.1,165.1,172.72,172.72,20,21,6,7,0.43,0.55,0.3,0.3,Orthodox,Southpaw
2022-12-17,Bryan Battle,Rinat Fakhretdinov,blue,28.24,31.22,185.42,182.88,195.58,187.96,13,24,2,1,0.52,0.52,0.17,0.34,Orthodox,Orthodox
2022-12-17,Sergey Morozov,Journey Newson,red,33.51,33.78,167.64,165.1,170.18,170.18,19,10,5,5,0.43,0.32,0.31,0.16,Orthodox,Orthodox
2023-01-21,Gilbert Burns,Neil Magny,red,36.51,35.47,177.8,190.5,180.34,203.2,22,30,9,14,0.48,0.46,0.37,0.39,Orthodox,Orthodox
2023-01-21,Lauren Murphy,Jessica Andrade,blue,39.49,31.32,165.1,154.94,170.18,157.48,16,26,7,15,0.38,0.48,0.24,0.54,Orthodox,Orthodox
2023-01-21,Glover Teixeira,Jamahal Hill,blue,43.23,31.68,187.96,193.04,193.04,200.66,33,12,9,4,0.49,0.51,0.33,0.0,Orthodox,Southpaw
2023-01-21,Paul Craig,Johnny Walker,blue,35.15,30.81,190.5,198.12,193.04,208.28,17,22,10,9,0.45,0.55,0.18,0.6,Orthodox,Orthodox
2023-01-21,Deiveson Figueiredo,Brandon Moreno,blue,35.09,29.12,165.1,170.18,172.72,177.8,24,23,5,8,0.54,0.44,0.35,0.44,Orthodox,Orthodox
2023-01-21,Gregory Rodrigues,Brunno Ferreira,blue,30.93,30.21,190.5,177.8,190.5,182.88,17,14,6,2,0.51,0.5,0.38,0.28,Orthodox,Orthodox
2023-01-21,Thiago Moises,Melquizael Costa,red,27.83,26.35,175.26,177.8,177.8,180.34,19,24,9,7,0.42,0.49,0.35,0.38,Orthodox,Southpaw
2023-01-21,Gabriel Bonfim,Mounir Lazzez,red,25.42,35.18,185.42,185.42,182.88,193.04,18,11,1,3,0.45,0.55,0.55,0.57,Orthodox,Orthodox
2023-01-21,Mauricio Rua,Ihor Potieria,blue,41.16,26.65,185.42,190.5,193.04,190.5,27,20,14,8,0.5,0.5,0.48,0.18,Orthodox,Southpaw
2023-01-21,Ismael Bonfim,Terrance McKinney,red,27.07,28.35,172.72,177.8,180.34,185.42,20,17,5,7,0.55,0.56,0.33,0.4,Orthodox,Switch
2023-01-21,Luan Lacerda,Cody Stamann,blue,30.04,33.2,170.18,167.64,180.34,162.56,12,21,3,8,0.44,0.46,0.25,0.37,Orthodox,Orthodox
2023-01-21,Shamil Abdurakhimov,Jailton Almeida,blue,41.39,31.57,190.5,190.5,193.04,200.66,20,22,8,3,0.44,0.65,0.23,0.6,Orthodox,Orthodox
2023-01-21,Warlley Alves,Nicolas Dalby,blue,32.05,38.18,180.34,180.34,182.88,187.96,15,23,8,6,0.48,0.43,0.5,0.27,Orthodox,Orthodox
2023-01-21,Saimon Oliveira,Daniel Marcos,blue,31.75,29.88,162.56,170.18,182.88,175.26,18,17,6,1,0.4,0.53,0.25,0.46,Orthodox,Orthodox
2023-01-21,Josiane Nunes,Zarah Fairn,red,29.08,39.12,157.48,172.72,170.18,182.88,10,6,4,6,0.43,0.31,0.0,0.0,Southpaw,Orthodox
2022-12-10,Santiago Ponzinibbio,Alex Morono,red,36.21,32.32,182.88,180.34,185.42,182.88,31,24,9,12,0.41,0.4,0.27,0.24,Orthodox,Orthodox
2022-12-10,Paddy Pimblett,Jared Gordon,red,27.93,34.26,177.8,175.26,185.42,172.72,23,21,3,7,0.53,0.55,0.28,0.32,Orthodox,Orthodox
2022-12-10,Darren Till,Dricus Du Plessis,blue,29.96,28.9,182.88,185.42,187.96,193.04,18,23,5,3,0.46,0.48,0.46,0.51,Southpaw,Switch
2022-12-10,Bryce Mitchell,Ilia Topuria,blue,28.18,25.88,177.8,170.18,177.8,175.26,18,17,4,0,0.59,0.48,0.36,0.61,Southpaw,Orthodox
2022-12-10,Jairzinho Rozenstruik,Chris Daukaus,red,34.73,33.21,187.96,190.5,198.12,193.04,15,12,6,7,0.48,0.5,0.0,0.0,Orthodox,Orthodox
2022-12-10,Raul Rosas Jr.,Jay Perrin,red,18.17,29.49,175.26,170.18,170.18,170.18,11,10,1,7,0.44,0.46,0.41,0.52,Switch,Switch
2022-12-10,Billy Quarantillo,Alexander Hernandez,red,34.0,30.19,177.8,175.26,177.8,182.88,18,17,7,8,0.54,0.4,0.24,0.36,Orthodox,Orthodox
2022-12-10,Chris Curtis,Joaquin Buckley,red,35.41,28.62,177.8,177.8,190.5,193.04,32,21,12,7,0.5,0.36,0.0,0.45,Orthodox,Southpaw
2022-12-10,Edmen Shahbazyan,Dalcha Lungiambula,red,25.05,35.36,187.96,172.72,190.5,193.04,15,11,5,6,0.48,0.45,0.37,0.45,Orthodox,Orthodox
2022-11-19,Kennedy Nzechukwu,Ion Cutelaba,red,30.43,28.93,195.58,185.42,210.82,190.5,14,19,6,11,0.46,0.43,0.45,0.49,Southpaw,Southpaw
2022-11-19,Chase Sherman,Waldo Cortes-Acosta,blue,33.01,31.13,193.04,193.04,198.12,198.12,16,14,12,2,0.45,0.48,0.5,0.5,Orthodox,Orthodox
2022-12-10,Cameron Saaiman,Steven Koslow,red,21.97,25.88,172.72,170.18,170.18,175.26,9,6,3,1,0.46,0.37,0.28,0.55,Southpaw,Switch
2022-12-10,TJ Brown,Erik Silva,red,32.55,35.74,175.26,175.26,182.88,180.34,17,9,11,3,0.44,0.7,0.57,0.8,Switch,Orthodox
2022-11-19,Andre Fialho,Muslim Salikhov,blue,28.62,38.44,182.88,180.34,187.96,177.8,16,22,8,5,0.41,0.49,1.0,0.32,Orthodox,Orthodox
2022-11-19,Jack Della Maddalena,Danny Roberts,red,26.19,35.35,180.34,185.42,185.42,187.96,18,18,2,8,0.52,0.39,0.11,0.09,Switch,Southpaw
2022-11-19,Charles Johnson,Zhalgas Zhumagulov,red,31.86,34.22,175.26,162.56,177.8,167.64,18,14,7,9,0.49,0.43,0.2,0.19,Switch,Switch
2022-11-19,Jennifer Maia,Maryna Moroz,red,34.12,31.2,162.56,170.18,162.56,170.18,21,11,10,6,0.38,0.33,0.27,0.24,Orthodox,Orthodox
2022-11-19,Ricky Turcios,Kevin Natividad,red,29.46,29.63,175.26,167.64,180.34,177.8,13,9,5,4,0.4,0.34,0.2,0.5,Orthodox,Orthodox
2022-11-19,Vince Morales,Miles Johns,blue,32.02,28.64,170.18,170.18,177.8,172.72,16,15,10,4,0.37,0.44,0.4,0.26,Orthodox,Orthodox
2022-11-19,Vanessa Demopoulos,Maria Oliveira,red,34.16,25.94,157.48,167.64,149.86,175.26,11,13,8,7,0.39,0.38,0.09,0.44,Orthodox,Orthodox
2022-11-19,Brady Hiestand,Fernie Garcia,red,23.56,30.6,172.72,170.18,180.34,170.18,9,10,2,5,0.5,0.34,0.46,0.5,Orthodox,Orthodox
2022-11-19,Natalia Silva,Tereza Bleda,red,25.79,20.97,162.56,175.26,165.1,180.34,19,7,5,1,0.46,0.53,0.25,0.27,Southpaw,Orthodox
2022-12-03,Stephen Thompson,Kevin Holland,red,39.81,30.08,182.88,190.5,190.5,205.74,17,28,9,14,0.46,0.5,0.35,0.38,Orthodox,Orthodox
2022-12-03,Matheus Nicolau,Matt Schnell,red,29.91,32.88,167.64,172.72,167.64,177.8,19,17,6,9,0.51,0.4,0.43,0.4,Orthodox,Orthodox
2022-12-03,Bryan Barberena,Rafael Dos Anjos,blue,33.59,38.1,182.88,172.72,182.88,177.8,18,32,12,17,0.48,0.47,0.22,0.35,Southpaw,Southpaw
2022-12-03,Jack Hermansson,Roman Dolidze,blue,34.48,34.38,185.42,187.96,195.58,193.04,24,15,9,4,0.45,0.41,0.29,0.39,Orthodox,Orthodox
2022-12-03,Tai Tuivasa,Sergei Pavlovich,blue,29.72,30.56,187.96,190.5,190.5,213.36,15,20,8,3,0.46,0.44,0.0,0.25,Southpaw,Southpaw
2022-12-03,Niko Price,Phil Rowe,blue,33.18,32.38,182.88,190.5,193.04,203.2,16,11,9,5,0.43,0.49,0.28,0.36,Orthodox,Orthodox
2022-12-03,Eryk Anders,Kyle Daukaus,red,35.62,29.76,185.42,187.96,190.5,193.04,17,16,9,4,0.48,0.53,0.24,0.25,Southpaw,Southpaw
2022-12-03,Angela Hill,Emily Ducote,red,37.89,28.92,160.02,157.48,162.56,160.02,18,13,15,9,0.5,0.52,0.3,0.14,Orthodox,Orthodox
2022-12-03,Clay Guida,Scott Holtzman,red,40.99,39.18,170.18,175.26,177.8,175.26,38,14,22,6,0.33,0.47,0.35,0.56,Orthodox,Orthodox
2022-12-03,Michael Johnson,Marc Diakiese,red,36.5,29.72,177.8,177.8,185.42,185.42,25,17,19,7,0.39,0.4,0.38,0.43,Southpaw,Orthodox
2022-12-03,Natan Levy,Genaro Valdez,red,31.18,30.88,175.26,175.26,180.34,182.88,8,10,2,3,0.52,0.3,0.58,0.44,Southpaw,Orthodox
2022-12-03,Darren Elkins,Jonathan Pearce,blue,38.55,30.59,177.8,182.88,180.34,180.34,29,14,12,7,0.38,0.54,0.34,0.5,Orthodox,Switch
2022-12-03,Marcelo Rojo,Francis Marshall,blue,34.42,23.75,172.72,175.26,180.34,182.88,16,8,10,3,0.39,0.33,0.5,0.44,Orthodox,Orthodox
2022-11-12,Israel Adesanya,Alex Pereira,blue,33.31,35.35,193.04,193.04,203.2,200.66,24,12,5,3,0.48,0.62,0.11,0.5,Switch,Orthodox
2022-12-03,Yazmin Jauregui,Istela Nunes,red,23.76,30.36,160.02,162.56,162.56,167.64,11,6,2,6,0.39,0.47,0.0,0.0,Orthodox,Orthodox
2022-11-12,Dustin Poirier,Michael Chandler,red,33.81,36.55,175.26,172.72,182.88,180.34,30,23,10,10,0.5,0.49,0.35,0.41,Southpaw,Orthodox
2022-11-12,Carla Esparza,Zhang Weili,blue,35.09,33.25,154.94,162.56,160.02,160.02,20,26,8,3,0.39,0.53,0.36,0.45,Orthodox,Switch
2022-11-12,Dan Hooker,Claudio Puelles,red,32.74,26.56,182.88,177.8,190.5,182.88,24,13,12,4,0.48,0.49,0.34,0.36,Switch,Southpaw
2022-11-12,Frankie Edgar,Chris Gutierrez,blue,41.07,31.56,167.64,175.26,172.72,170.18,23,22,11,6,0.4,0.58,0.31,0.25,Orthodox,Orthodox
2022-11-12,Brad Riddell,Renato Moicano,blue,31.12,33.48,170.18,180.34,180.34,182.88,10,20,4,7,0.53,0.48,0.36,0.41,Orthodox,Orthodox
2022-11-12,Dominick Reyes,Ryan Spann,blue,32.88,31.22,193.04,195.58,195.58,200.66,15,23,4,11,0.54,0.39,0.28,0.34,Southpaw,Orthodox
2022-11-12,Erin Blanchfield,Molly McCann,red,23.53,32.53,162.56,162.56,167.64,157.48,13,14,2,8,0.44,0.49,0.31,0.36,Orthodox,Orthodox
2022-11-12,Andre Petroski,Wellington Turman,red,31.42,26.31,182.88,182.88,185.42,182.88,13,18,5,8,0.49,0.51,0.51,0.2,Switch,Orthodox
2022-11-12,Matt Frevola,Ottman Azaitar,red,32.42,32.73,175.26,172.72,180.34,180.34,11,13,5,3,0.4,0.44,0.39,0.0,Orthodox,Switch
2022-11-12,Karolina Kowalkiewicz,Silvana Gomez Juarez,red,37.08,37.93,160.02,160.02,162.56,165.1,16,11,9,5,0.43,0.32,0.22,0.0,Orthodox,Orthodox
2022-11-12,Julio Arce,Montel Jackson,blue,33.04,30.55,170.18,177.8,177.8,190.5,19,15,6,2,0.36,0.53,0.28,0.62,Southpaw,Southpaw
2022-11-12,Carlos Ulberg,Nicolae Negumereanu,red,32.01,28.19,193.04,182.88,195.58,198.12,13,13,1,2,0.55,0.41,0.6,0.28,Orthodox,Orthodox
2022-11-12,Michael Trizano,SeungWoo Choi,red,30.87,30.02,180.34,182.88,180.34,187.96,11,11,3,8,0.53,0.38,0.66,0.54,Orthodox,Orthodox
2022-10-22,Charles Oliveira,Islam Makhachev,blue,33.01,30.99,177.8,177.8,187.96,177.8,35,27,11,1,0.55,0.58,0.39,0.53,Orthodox,Southpaw
2022-10-22,Petr Yan,Sean O'Malley,blue,29.69,27.99,170.18,180.34,170.18,182.88,19,18,5,3,0.54,0.61,0.48,0.42,Switch,Switch
2022-10-22,Beneil Dariush,Mateusz Gamrot,red,33.46,31.86,177.8,177.8,182.88,177.8,23,25,6,3,0.49,0.51,0.38,0.36,Southpaw,Southpaw
2022-10-22,Aljamain Sterling,TJ Dillashaw,red,33.23,36.7,170.18,167.64,180.34,170.18,25,18,5,5,0.52,0.41,0.3,0.3,Orthodox,Orthodox
2022-10-22,Belal Muhammad,Sean Brady,red,34.29,29.91,180.34,177.8,182.88,182.88,24,18,4,1,0.43,0.55,0.38,0.54,Orthodox,Orthodox
2022-10-22,Katlyn Cerminara,Manon Fiorot,blue,33.82,32.68,175.26,170.18,172.72,165.1,18,12,6,2,0.34,0.41,0.15,0.29,Orthodox,Orthodox
2022-10-22,Makhmud Muradov,Caio Borralho,blue,32.7,29.76,187.96,185.42,190.5,190.5,26,17,8,2,0.43,0.56,0.66,0.48,Orthodox,Southpaw
2022-10-22,Abubakar Nurmagomedov,Gadzhi Omargadzhiev,red,32.94,29.66,180.34,185.42,182.88,180.34,17,13,4,2,0.53,0.39,0.22,0.3,Orthodox,Switch
2022-10-22,Volkan Oezdemir,Nikita Krylov,blue,33.09,30.63,187.96,190.5,190.5,195.58,20,30,8,11,0.48,0.54,0.29,0.38,Orthodox,Orthodox
2022-10-22,Armen Petrosyan,AJ Dobson,red,31.97,30.76,190.5,185.42,180.34,193.04,9,7,5,3,0.53,0.46,0.33,0.75,Orthodox,Orthodox
2022-10-22,Muhammad Mokaev,Malcolm Gordon,red,22.23,32.43,170.18,170.18,177.8,180.34,13,14,0,8,0.45,0.45,0.41,0.35,Orthodox,Switch
2022-10-22,Karol Rosa,Lina Lansberg,red,27.81,40.61,165.1,170.18,170.18,165.1,19,10,7,8,0.56,0.55,0.48,0.27,Orthodox,Orthodox
2022-11-05,Marina Rodriguez,Amanda Lemos,blue,35.52,35.46,167.64,162.56,165.1,165.1,17,15,6,4,0.46,0.54,0.5,0.62,Orthodox,Southpaw
2022-11-05,Neil Magny,Daniel Rodriguez,red,35.26,35.85,190.5,185.42,203.2,187.96,30,20,14,5,0.46,0.49,0.39,0.5,Orthodox,Southpaw
2022-11-05,Darrick Minner,Shayilan Nuerdanbieke,blue,32.52,28.51,170.18,172.72,175.26,175.26,26,39,14,12,0.65,0.45,0.72,0.35,Orthodox,Orthodox
2022-11-05,Tagir Ulanbekov,Nate Maness,red,31.25,31.36,170.18,177.8,177.8,182.88,17,16,2,3,0.49,0.5,0.38,0.75,Southpaw,Orthodox
2022-11-05,Mario Bautista,Benito Lopez,red,29.35,28.58,175.26,177.8,175.26,185.42,16,10,2,2,0.49,0.45,0.33,0.0,Switch,Switch
2022-11-05,Grant Dawson,Mark Madsen,red,28.71,38.12,177.8,172.72,182.88,182.88,23,12,2,2,0.52,0.49,0.4,0.66,Switch,Orthodox
2022-11-05,Miranda Maverick,Shanna Young,red,25.35,31.71,160.02,170.18,165.1,165.1,17,9,6,6,0.44,0.47,0.4,0.0,Southpaw,Orthodox
2022-11-05,Liudvik Sholinian,Johnny Munoz,blue,32.79,29.72,177.8,175.26,180.34,180.34,9,12,4,4,0.3,0.36,0.0,0.25,Orthodox,Orthodox
2022-11-05,Carlos Candelario,Jake Hadley,blue,31.42,26.26,172.72,170.18,172.72,177.8,8,11,3,4,0.46,0.43,0.36,0.11,Southpaw,Southpaw
2022-11-05,Polyana Viana,Jinh Yu Frey,red,30.39,37.46,165.1,160.02,170.18,165.1,13,11,8,10,0.4,0.43,0.33,0.36,Orthodox,Southpaw
2022-10-29,Calvin Kattar,Arnold Allen,blue,34.59,28.77,180.34,172.72,182.88,177.8,23,20,10,3,0.37,0.41,0.29,0.47,Orthodox,Southpaw
2022-11-05,Tamires Vidal,Ramona Pascual,red,24.28,34.12,167.64,170.18,172.72,167.64,7,6,4,5,0.53,0.57,0.0,0.19,Orthodox,Southpaw
2022-10-29,Tim Means,Max Griffin,blue,38.69,36.91,187.96,180.34,190.5,193.04,33,20,17,12,0.49,0.47,0.4,0.4,Orthodox,Orthodox
2022-10-29,Josh Fremd,Tresean Gore,blue,28.79,28.36,193.04,182.88,193.04,190.5,11,6,6,4,0.44,0.42,0.25,0.75,Orthodox,Switch
2022-10-29,Waldo Cortes-Acosta,Jared Vanderaa,red,31.07,30.46,193.04,193.04,198.12,203.2,14,12,2,10,0.48,0.44,0.5,0.5,Orthodox,Orthodox
2022-10-29,Andrei Arlovski,Marcos Rogerio de Lima,blue,43.73,37.34,190.5,185.42,195.58,190.5,34,22,24,10,0.45,0.57,0.35,0.45,Orthodox,Orthodox
2022-10-29,Phil Hawes,Roman Dolidze,blue,33.8,34.29,182.88,187.96,195.58,193.04,12,15,6,4,0.59,0.41,0.34,0.39,Orthodox,Orthodox
2022-10-29,Joseph Holmes,JunYong Park,blue,27.32,31.67,193.04,177.8,203.2,185.42,8,19,4,6,0.53,0.5,0.4,0.42,Orthodox,Orthodox
2022-10-29,Dustin Jacoby,Khalil Rountree Jr.,blue,34.57,32.67,190.5,185.42,193.04,193.04,21,15,9,6,0.47,0.4,0.25,0.0,Orthodox,Southpaw
2022-10-29,Chase Hooper,Steve Garcia,blue,23.13,30.44,185.42,182.88,187.96,190.5,16,18,4,5,0.49,0.48,0.33,0.4,Southpaw,Southpaw
2022-10-29,Christian Rodriguez,Joshua Weems,red,24.87,28.48,170.18,172.72,180.34,175.26,12,11,4,3,0.5,0.64,0.4,0.4,Orthodox,Orthodox
2022-10-29,Cody Durden,Carlos Mota,red,31.59,27.54,170.18,162.56,170.18,175.26,17,8,8,2,0.44,0.41,0.47,0.0,Southpaw,Orthodox
2022-10-15,Jordan Wright,Dusko Todorovic,blue,31.02,28.41,187.96,185.42,195.58,187.96,12,12,5,6,0.56,0.57,0.45,0.17,Orthodox,Orthodox
2022-10-15,Alexa Grasso,Viviane Araujo,red,29.18,35.9,165.1,162.56,167.64,172.72,16,13,5,7,0.41,0.47,0.35,0.43,Orthodox,Orthodox
2022-10-15,Cub Swanson,Jonathan Martinez,blue,38.95,28.49,172.72,172.72,177.8,177.8,30,19,14,6,0.51,0.49,0.5,0.35,Orthodox,Southpaw
2022-10-15,Raphael Assuncao,Victor Henry,red,40.24,35.45,165.1,170.18,167.64,172.72,28,25,10,7,0.42,0.53,0.39,0.42,Orthodox,Switch
2022-10-15,Misha Cirkunov,Alonzo Menifield,blue,35.63,34.99,190.5,182.88,195.58,193.04,15,17,9,5,0.51,0.53,0.39,0.31,Orthodox,Orthodox
2022-10-15,Mana Martinez,Brandon Davis,red,26.56,32.44,177.8,177.8,177.8,182.88,10,14,4,10,0.48,0.35,0.42,0.42,Orthodox,Orthodox
2022-10-15,Nick Maximov,Jacob Malkoun,blue,24.81,27.14,182.88,175.26,193.04,185.42,8,8,2,3,0.45,0.56,0.45,0.42,Southpaw,Orthodox
2022-10-15,Joanderson Brito,Lucas Alexander,red,27.67,27.22,172.72,180.34,182.88,185.42,17,8,5,5,0.5,0.57,0.68,0.0,Orthodox,Orthodox
2022-10-15,Tatsuro Taira,CJ Vergara,red,22.72,31.33,170.18,167.64,177.8,172.72,17,12,1,7,0.6,0.56,0.48,0.0,Orthodox,Orthodox
2022-10-15,Piera Rodriguez,Sam Hughes,red,29.92,30.3,160.02,165.1,160.02,162.56,11,11,2,6,0.47,0.46,0.54,0.35,Orthodox,Orthodox
2022-10-01,Randy Brown,Francisco Trinaldo,red,32.23,44.1,190.5,175.26,198.12,177.8,20,28,6,9,0.47,0.45,0.39,0.42,Orthodox,Southpaw
2022-10-15,Mike Jackson,Pete Rodriguez,blue,37.57,25.92,187.96,175.26,187.96,180.34,1,5,2,2,0.57,0.43,0.33,0.0,Orthodox,Switch
2022-10-01,Mackenzie Dern,Yan Xiaonan,blue,29.52,33.29,162.56,165.1,160.02,160.02,15,19,5,5,0.4,0.45,0.17,0.73,Orthodox,Orthodox
2022-10-01,Raoni Barcelos,Trevin Jones,red,35.42,32.16,170.18,170.18,170.18,177.8,20,13,5,10,0.52,0.37,0.33,0.15,Orthodox,Southpaw
2022-10-01,Sodiq Yusuff,Don Shainis,red,29.37,32.04,175.26,167.64,180.34,170.18,13,12,5,5,0.49,0.5,0.23,0.25,Orthodox,Orthodox
2022-10-01,John Castaneda,Daniel Santos,blue,30.79,27.56,167.64,170.18,180.34,170.18,21,13,8,2,0.5,0.4,0.37,0.39,Switch,Orthodox
2022-10-01,Mike Davis,Viacheslav Borshchev,red,29.98,30.73,182.88,180.34,182.88,175.26,12,8,3,6,0.53,0.54,0.44,0.0,Orthodox,Orthodox
2022-10-01,Ilir Latifi,Aleksei Oleinik,red,40.18,45.28,177.8,187.96,185.42,203.2,17,60,9,17,0.45,0.48,0.35,0.46,Orthodox,Orthodox
2022-10-01,Joaquim Silva,Jesse Ronson,red,33.65,36.77,172.72,177.8,175.26,177.8,13,21,6,12,0.43,0.47,0.5,0.28,Southpaw,Southpaw
2022-10-01,Krzysztof Jotko,Brendan Allen,blue,33.12,26.76,185.42,187.96,195.58,190.5,24,25,6,7,0.42,0.53,0.39,0.41,Southpaw,Orthodox
